FILE                                                                      MJD-OBS       CAMID     FILTER	MAGZPT	MAG5SIG	AIRMASS	SEEING	SKYMAG	CLOUD	MOONSKY	MANGLE
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0126c.fits.fz	58432.24192525	acam1   	c     	22.221	19.56  	1.998  	4.756 	21.35 	1.000	21.000 	80.689	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0127c.fits.fz	58432.24239315	acam1   	c     	22.270	19.64  	1.587  	4.691 	21.47 	1.000	21.000 	69.389	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0128c.fits.fz	58432.24290475	acam1   	c     	22.131	19.44  	2.789  	4.838 	21.12 	1.000	21.000 	94.501	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0129c.fits.fz	58432.24336915	acam1   	c     	22.251	19.61  	1.759  	4.916 	21.46 	1.000	21.000 	82.473	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0130c.fits.fz	58432.24382625	acam1   	c     	22.172	19.52  	2.414  	4.628 	21.20 	1.000	21.000 	89.693	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0131c.fits.fz	58432.24433835	acam1   	c     	22.308	19.69  	1.430  	4.597 	21.49 	1.000	21.000 	67.810	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0132c.fits.fz	58432.24479555	acam1   	c     	22.247	19.65  	1.766  	4.471 	21.35 	1.000	21.000 	62.979	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0133c.fits.fz	58432.24533585	acam1   	c     	22.236	19.65  	1.866  	4.562 	21.43 	1.000	21.000 	86.956	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0134c.fits.fz	58432.24581935	acam1   	c     	22.234	19.60  	1.884  	4.698 	21.37 	1.000	21.000 	76.566	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0135c.fits.fz	58432.24627645	acam1   	c     	22.266	19.68  	1.617  	4.665 	21.50 	1.000	21.000 	74.248	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0136c.fits.fz	58432.24674175	acam1   	c     	22.237	19.61  	1.839  	4.564 	21.35 	1.000	21.000 	67.267	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0137c.fits.fz	58432.24728185	acam1   	c     	22.213	19.61  	2.063  	4.600 	21.36 	1.000	21.000 	90.961	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0138c.fits.fz	58432.24773965	acam1   	c     	22.200	19.55  	2.190  	4.716 	21.29 	1.000	21.000 	85.289	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0139c.fits.fz	58432.24822255	acam1   	c     	22.290	19.64  	1.478  	4.750 	21.52 	1.000	21.000 	72.022	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0140c.fits.fz	58432.24868025	acam1   	c     	22.235	19.60  	1.847  	4.655 	21.37 	1.000	21.000 	72.181	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0141c.fits.fz	58432.24913795	acam1   	c     	22.359	19.56  	1.348  	4.521 	21.50 	0.996	21.000 	70.843	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0142c.fits.fz	58432.24959545	acam1   	c     	22.268	19.66  	1.622  	4.465 	21.43 	1.000	21.000 	65.107	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0143c.fits.fz	58432.25009625	acam1   	c     	22.255	19.69  	1.698  	4.499 	21.46 	1.000	21.000 	78.618	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0144c.fits.fz	58432.25055425	acam1   	c     	22.212	19.61  	2.098  	4.567 	21.30 	1.005	21.000 	80.734	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0145c.fits.fz	58432.25101175	acam1   	c     	22.287	19.65  	1.497  	4.822 	21.52 	1.000	21.000 	76.852	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0146c.fits.fz	58432.25148285	acam1   	c     	22.260	19.66  	1.671  	4.534 	21.43 	1.000	21.000 	69.330	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0147c.fits.fz	58432.25198005	acam1   	c     	22.239	19.64  	1.831  	4.655 	21.43 	1.000	21.000 	82.464	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0148c.fits.fz	58432.25243705	acam1   	c     	22.160	19.49  	2.519  	4.665 	21.15 	1.000	21.000 	89.747	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0149c.fits.fz	58432.25289415	acam1   	c     	22.177	19.51  	2.358  	4.697 	21.24 	1.000	21.000 	95.116	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0150c.fits.fz	58432.25344975	acam1   	c     	22.300	19.67  	1.498  	4.626 	21.46 	1.000	21.000 	67.745	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0151c.fits.fz	58432.25397645	acam1   	c     	22.229	19.64  	1.935  	4.522 	21.39 	1.000	21.000 	86.951	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0152c.fits.fz	58432.25446035	acam1   	c     	22.221	19.61  	1.985  	4.601 	21.32 	1.000	21.000 	76.601	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0153c.fits.fz	58432.25497085	acam1   	c     	22.136	19.48  	2.728  	4.619 	21.15 	1.000	21.000 	99.587	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0154c.fits.fz	58432.25548185	acam1   	c     	22.257	19.62  	1.697  	4.776 	21.43 	1.000	21.000 	74.192	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0155c.fits.fz	58432.25597845	acam1   	c     	22.204	19.58  	2.136  	4.620 	21.29 	1.000	21.000 	90.962	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0156c.fits.fz	58432.25643505	acam1   	c     	22.188	19.55  	2.296  	4.618 	21.22 	1.000	21.000 	85.336	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0157c.fits.fz	58432.25690385	acam1   	c     	22.307	19.63  	1.406  	4.708 	21.47 	1.000	21.000 	75.104	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0158c.fits.fz	58432.25736095	acam1   	c     	22.283	19.67  	1.546  	4.523 	21.45 	1.000	21.000 	71.960	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0159c.fits.fz	58432.25781745	acam1   	c     	22.350	19.55  	1.402  	4.596 	21.45 	0.995	21.000 	70.797	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0160c.fits.fz	58432.25827415	acam1   	c     	22.255	19.58  	1.716  	4.596 	21.37 	1.000	21.000 	65.120	
/data/dbstore4/psat04/atlas/red/02a/58432/02a58432o0161c.fits.fz	58432.25879285	acam1   	c     	22.272	19.70  	1.584  	4.527 	21.48 	1.000	21.000 	81.197	
